Facility,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah
Meter name,1st Floor Electricity,1st Floor Res Elec Use,2nd Floor Electricity,2nd Floor Res Elec Use,3rd Floor Electricity,3rd Floor Res Elec Use,4th Floor Electricity,4th Floor Res Elec Use,Basement Elec,Electricity Use,High Flow H2O,HVAC Electricity Use,Low Flow H2O,Noah Residential Electricity Use,Total Lighting and Plug Load,Water Use
Meter id,oberlin_noah_1st_floor_e,oberlin_noah_res_1st_floor_e,oberlin_noah_2nd_floor_e,oberlin_noah_res_2nd_floor_e,oberlin_noah_3rd_floor_e,oberlin_noah_res_3rd_floor_e,oberlin_noah_4th_floor_e,oberlin_noah_res_4th_floor_e,oberlin_noah_basement_e,oberlin_noah_main_e,oberlin_noah_high_h2o,oberlin_noah_hvac_e,oberlin_noah_low_h2o,oberlin_noah_res_e,oberlin_noah_light_plug_tot_e,oberlin_noah_total_h2o

Timestamp,Noah - 1st Floor Electricity (kWh),Noah - 1st Floor Res Elec Use (kWh),Noah - 2nd Floor Electricity (kWh),Noah - 2nd Floor Res Elec Use (kWh),Noah - 3rd Floor Electricity (kWh),Noah - 3rd Floor Res Elec Use (kWh),Noah - 4th Floor Electricity (kWh),Noah - 4th Floor Res Elec Use (kWh),Noah - Basement Elec (kWh),Noah - Electricity Use (kWh),Noah - High Flow H2O (gal),Noah - HVAC Electricity Use (kWh),Noah - Low Flow H2O (gal),Noah - Noah Residential Electricity Use (kWh),Noah - Total Lighting and Plug Load (kWh),Noah - Water Use (gal)
2022-10-07 20:15,0.93125,1.02486,0.395,0.43497,0.5275,0.58125,0.37125,0.40888,-0.3665,2.45,1.038,0.5915,4.08162,2.225,2.225,5.11962
2022-10-07 20:30,0.83625,0.92388,0.40625,0.44876,0.56625,0.62428,0.365,0.40309,-0.36525,2.4,2.422,0.5915,7.64439,2.17375,2.17375,10.06639
2022-10-07 20:45,0.865,0.91732,0.43875,0.46544,0.64,0.67836,0.31,0.3289,-0.45525,2.39,1.384,0.5915,8.9934,2.25375,2.25375,10.3774
2022-10-07 21:00,0.94375,1.01155,0.44875,0.48022,0.62,0.66306,0.3225,0.34518,-0.4265,2.5,4.844,0.5915,12.76371,2.335,2.335,17.60771
2022-10-07 21:15,0.94875,0.95928,0.44125,0.44603,0.78875,0.7938,0.3275,0.33087,-0.5695,2.53,3.114,0.59325,8.78586,2.50625,2.50625,11.89986
2022-10-07 21:30,0.8275,0.89732,0.40125,0.4353,0.54375,0.58895,0.33,0.35844,-0.41575,2.28,2.768,0.59325,12.41781,2.1025,2.1025,15.18581
2022-10-07 21:45,0.85,0.93392,0.42,0.46156,0.55375,0.6085,0.425,0.46601,-0.372,2.47,2.422,0.59325,26.77266,2.24875,2.24875,29.19466
2022-10-07 22:00,0.785,0.87649,0.4325,0.48329,0.51,0.56932,0.4475,0.50088,-0.34,2.43,4.844,0.595,24.97398,2.175,2.175,29.81798
2022-10-07 22:15,0.87,0.98741,0.40125,0.45548,0.5975,0.67885,0.3775,0.42823,-0.2895,2.55,5.19,0.59325,28.46757,2.24625,2.24625,33.65757
2022-10-07 22:30,1.0,1.1473,0.35125,0.40347,0.56,0.64324,0.41375,0.47601,-0.24825,2.67,3.46,0.59325,22.31055,2.325,2.325,25.77055
2022-10-07 22:45,1.0675,1.19298,0.3825,0.42781,0.56375,0.63045,0.40125,0.44874,-0.30825,2.7,2.422,0.59325,38.7408,2.415,2.415,41.1628
2022-10-07 23:00,0.85625,0.93534,0.46625,0.50901,0.57625,0.62933,0.43625,0.47636,-0.38,2.55,2.422,0.595,32.72214,2.335,2.335,35.14414
2022-10-07 23:15,0.89,0.9338,0.46125,0.48399,0.59375,0.6229,0.3425,0.35934,-0.48425,2.4,1.73,0.59675,19.26663,2.2875,2.2875,20.99663
2022-10-07 23:30,0.895,0.91841,0.45375,0.46534,0.5875,0.60281,0.335,0.34347,-0.538,2.33,9.342,0.59675,30.47379,2.27125,2.27125,39.81579
2022-10-07 23:45,0.82,0.90826,0.44375,0.49169,0.5975,0.66176,0.3775,0.41828,-0.3555,2.48,3.46,0.59675,21.72252,2.23875,2.23875,25.18252
2022-10-08 00:00,0.65625,0.69877,0.45875,0.48791,0.60125,0.63986,0.38875,0.41344,-0.4635,2.24,5.19,0.5985,26.91102,2.105,2.105,32.10102
2022-10-08 00:15,0.805,0.83604,0.46,0.47825,0.50875,0.52916,0.3525,0.36651,-0.51475,2.21,3.806,0.5985,15.01206,2.12625,2.12625,18.81806
2022-10-08 00:30,0.91125,0.93475,0.51125,0.5248,0.5475,0.56112,0.33125,0.33933,-0.538,2.36,4.498,0.59675,11.51847,2.30125,2.30125,16.01647
2022-10-08 00:45,0.72875,0.76343,0.415,0.43413,0.5575,0.58388,0.31375,0.32857,-0.49825,2.11,7.612,0.59325,17.46795,2.015,2.015,25.07995
2022-10-08 01:00,0.76125,0.76802,0.4475,0.45119,0.54625,0.55103,0.36625,0.36977,-0.5745,2.14,4.152,0.59325,12.17568,2.12125,2.12125,16.32768
2022-10-08 01:15,0.9025,0.88696,0.4875,0.4778,0.53625,0.52596,0.305,0.29928,-0.638,2.19,3.46,0.59675,21.13449,2.23125,2.23125,24.59449
2022-10-08 01:30,0.94,0.80645,0.42125,0.3706,0.49375,0.43287,0.31,0.27008,-0.88175,1.88,3.114,0.59675,30.95805,2.165,2.165,34.07205
2022-10-08 01:45,0.8325,0.86435,0.4175,0.43387,0.4925,0.51407,0.28625,0.2977,-0.519,2.11,2.768,0.60025,16.01517,2.02875,2.02875,18.78317
2022-10-08 02:00,0.69875,0.74514,0.3775,0.40264,0.465,0.496,0.2775,0.29622,-0.479,1.94,3.806,0.60025,11.10339,1.81875,1.81875,14.90939
2022-10-08 02:15,0.6675,0.72658,0.4275,0.46482,0.46875,0.51022,0.27375,0.2984,-0.43775,2.0,5.19,0.60025,21.34203,1.8375,1.8375,26.53203
2022-10-08 02:30,0.63,0.68412,0.4075,0.44186,0.43125,0.46815,0.25375,0.27586,-0.45275,1.87,4.498,0.60025,23.20989,1.7225,1.7225,27.70789
2022-10-08 02:45,0.6825,0.74291,0.39,0.42521,0.4475,0.48808,0.27,0.29382,-0.4385,1.95,2.422,0.5985,21.41121,1.79,1.79,23.83321
2022-10-08 03:00,0.50125,0.6048,0.3675,0.44297,0.40375,0.48749,0.2525,0.30475,-0.2835,1.84,1.73,0.5985,11.38011,1.525,1.525,13.11011
2022-10-08 03:15,0.5,0.60196,0.33,0.39735,0.39,0.46961,0.23375,0.28107,-0.30225,1.75,1.73,0.5985,5.77653,1.45375,1.45375,7.50653
2022-10-08 03:30,0.495,0.60355,0.325,0.39598,0.3875,0.47204,0.26125,0.31843,-0.2755,1.79,1.384,0.59675,4.73883,1.46875,1.46875,6.12283
2022-10-08 03:45,0.445,0.57398,0.32,0.41223,0.39,0.50214,0.21125,0.27167,-0.20475,1.76,0.0,0.5985,1.83327,1.36625,1.36625,1.83327
2022-10-08 04:00,0.4425,0.58326,0.30125,0.39754,0.3975,0.52415,0.21625,0.28501,-0.1625,1.79,1.038,0.595,11.55306,1.3575,1.3575,12.59106
2022-10-08 04:15,0.49875,0.63534,0.30125,0.38271,0.37875,0.48227,0.20375,0.2597,-0.2175,1.76,0.346,0.595,3.42441,1.3825,1.3825,3.77041
2022-10-08 04:30,0.4025,0.50983,0.30875,0.39038,0.32875,0.41636,0.22375,0.28346,-0.257,1.6,0.346,0.59325,3.00933,1.26375,1.26375,3.35533
2022-10-08 04:45,0.3975,0.53592,0.3175,0.42763,0.34625,0.46637,0.2075,0.2801,-0.15375,1.71,0.0,0.595,1.83327,1.26875,1.26875,1.83327
2022-10-08 05:00,0.42125,0.58945,0.3075,0.42998,0.29625,0.41361,0.205,0.28698,-0.10325,1.72,1.038,0.59325,2.62884,1.23,1.23,3.66684
2022-10-08 05:15,0.44,0.6056,0.315,0.4325,0.2925,0.40228,0.18875,0.25959,-0.1295,1.7,0.0,0.59325,7.88652,1.23625,1.23625,7.88652
2022-10-08 05:30,0.42125,0.57901,0.29,0.39749,0.295,0.40573,0.2025,0.27775,-0.1385,1.66,1.384,0.58975,10.06569,1.20875,1.20875,11.44969
2022-10-08 05:45,0.44875,0.6049,0.2925,0.39582,0.3025,0.40792,0.21625,0.29139,-0.14975,1.7,1.038,0.58975,4.91178,1.26,1.26,5.94978
2022-10-08 06:00,0.40125,0.56087,0.27875,0.39138,0.25875,0.36188,0.21125,0.29586,-0.128,1.61,0.692,0.588,2.55966,1.15,1.15,3.25166
2022-10-08 06:15,0.4,0.55672,0.3025,0.42112,0.2525,0.3516,0.18,0.25056,-0.14125,1.58,0.692,0.58625,3.18228,1.135,1.135,3.87428
2022-10-08 06:30,0.395,0.56653,0.30375,0.43503,0.2525,0.36211,0.17875,0.25632,-0.098,1.62,0.0,0.588,1.86786,1.13,1.13,1.86786
2022-10-08 06:45,0.43125,0.57862,0.30375,0.40855,0.27625,0.37105,0.1875,0.25179,-0.17675,1.61,0.0,0.588,1.79868,1.19875,1.19875,1.79868
2022-10-08 07:00,0.5025,0.67396,0.305,0.40888,0.26,0.34883,0.2075,0.27832,-0.15475,1.71,0.0,0.58975,1.86786,1.275,1.275,1.86786
2022-10-08 07:15,0.44375,0.62755,0.27125,0.38303,0.26375,0.37213,0.18875,0.26726,-0.10725,1.65,0.0,0.58975,1.90245,1.1675,1.1675,1.90245
2022-10-08 07:30,0.3875,0.49661,0.3025,0.38656,0.26625,0.34106,0.17625,0.22577,-0.27225,1.45,0.0,0.58975,1.86786,1.1325,1.1325,1.86786
2022-10-08 07:45,0.4075,0.49645,0.3025,0.36846,0.27,0.32888,0.18625,0.22621,-0.33775,1.42,0.0,0.5915,1.86786,1.16625,1.16625,1.86786
2022-10-08 08:00,0.48875,0.56997,0.3175,0.3707,0.2775,0.32335,0.22,0.25599,-0.377,1.52,0.692,0.59325,11.69142,1.30375,1.30375,12.38342
2022-10-08 08:15,0.53625,0.63534,0.3025,0.35998,0.24125,0.28787,0.2075,0.24681,-0.35075,1.53,0.346,0.59325,20.23515,1.2875,1.2875,20.58115
2022-10-08 08:30,0.565,0.6814,0.3175,0.38415,0.25375,0.3086,0.20375,0.24588,-0.31325,1.62,1.038,0.59325,4.73883,1.34,1.34,5.77683
2022-10-08 08:45,0.49125,0.60527,0.30375,0.37542,0.275,0.33896,0.17875,0.2204,-0.302,1.54,0.692,0.59325,2.45589,1.24875,1.24875,3.14789
2022-10-08 09:00,0.46,0.52502,0.34875,0.39757,0.24,0.27363,0.25,0.28372,-0.412,1.48,2.768,0.59325,8.75127,1.29875,1.29875,11.51927
2022-10-08 09:15,0.53,0.59985,0.32,0.36166,0.2775,0.31423,0.3575,0.40424,-0.39825,1.68,1.038,0.59325,15.04665,1.485,1.485,16.08465
2022-10-08 09:30,0.58625,0.70351,0.30875,0.37075,0.30125,0.36143,0.295,0.35432,-0.2945,1.79,3.114,0.59325,19.61253,1.49125,1.49125,22.72653
2022-10-08 09:45,0.7225,0.80208,0.3175,0.35353,0.3675,0.4089,0.27375,0.30544,-0.4045,1.87,6.574,0.59325,19.43958,1.68125,1.68125,26.01358
2022-10-08 10:00,0.85375,0.91267,0.385,0.41135,0.41375,0.44087,0.23875,0.25508,-0.46625,2.02,2.076,0.595,22.1376,1.89125,1.89125,24.2136
2022-10-08 10:15,0.74375,0.7144,0.33,0.31247,0.61375,0.56209,0.255,0.24101,-0.70575,1.83,1.73,0.59325,9.20094,1.9425,1.9425,10.93094
2022-10-08 10:30,0.58,0.59118,0.33375,0.34133,0.46375,0.46297,0.24,0.24452,-0.57075,1.64,4.844,0.59325,10.75749,1.6175,1.6175,15.60149
2022-10-08 10:45,0.65125,0.69444,0.325,0.34673,0.425,0.45397,0.22,0.23483,-0.48625,1.73,3.114,0.595,12.38322,1.62125,1.62125,15.49722
2022-10-08 11:00,0.76875,0.78525,0.33625,0.34434,0.33625,0.34631,0.3225,0.3141,-0.56525,1.79,5.882,0.5915,20.26974,1.76375,1.76375,26.15174
2022-10-08 11:15,0.7975,0.83515,0.33875,0.35497,0.36125,0.3783,0.25,0.26159,-0.509,1.83,5.882,0.5915,47.83797,1.7475,1.7475,53.71997
2022-10-08 11:30,0.8325,0.8881,0.3275,0.34947,0.36625,0.39052,0.23625,0.25185,-0.47225,1.88,1.384,0.58975,22.76022,1.7625,1.7625,24.14422
2022-10-08 11:45,0.80875,0.92013,0.32125,0.36537,0.39125,0.44586,0.2275,0.25862,-0.34675,1.99,7.266,0.588,56.17416,1.74875,1.74875,63.44016
